,reactant,product,rxn_nrj,rxn id,reactant label,Y
124,"['data/SN2-20/0364/r/01.xyz', 'data/SN2-20/0364/r/A.xyz']","['data/SN2-20/0364/p/03.xyz', 'data/SN2-20/0364/p/B.xyz']",-75.75832482398795,364,A_A_C_A_B_0,A
125,"['data/SN2-20/0365/r/01.xyz', 'data/SN2-20/0365/r/B.xyz']","['data/SN2-20/0365/p/00.xyz', 'data/SN2-20/0365/p/B.xyz']",-46.46757576140463,365,A_A_C_A_B_0,B
126,"['data/SN2-20/0372/r/05.xyz', 'data/SN2-20/0372/r/A.xyz']","['data/SN2-20/0372/p/00.xyz', 'data/SN2-20/0372/p/A.xyz']",-32.01963932547927,372,A_A_C_A_B_0,C
127,"['data/SN2-20/0374/r/05.xyz', 'data/SN2-20/0374/r/C.xyz']","['data/SN2-20/0374/p/03.xyz', 'data/SN2-20/0374/p/A.xyz']",44.96444416297378,374,A_A_C_A_B_0,D
128,"['data/SN2-20/0376/r/03.xyz', 'data/SN2-20/0376/r/A.xyz']","['data/SN2-20/0376/p/00.xyz', 'data/SN2-20/0376/p/B.xyz']",-76.98424503382313,376,A_A_C_A_C_0,A
129,"['data/SN2-20/0377/r/03.xyz', 'data/SN2-20/0377/r/B.xyz']","['data/SN2-20/0377/p/05.xyz', 'data/SN2-20/0377/p/B.xyz']",-44.96432651990833,377,A_A_C_A_C_0,B
130,"['data/SN2-20/0384/r/01.xyz', 'data/SN2-20/0384/r/A.xyz']","['data/SN2-20/0384/p/05.xyz', 'data/SN2-20/0384/p/A.xyz']",-31.467185858077197,384,A_A_C_A_C_0,C
131,"['data/SN2-20/0386/r/01.xyz', 'data/SN2-20/0386/r/C.xyz']","['data/SN2-20/0386/p/02.xyz', 'data/SN2-20/0386/p/A.xyz']",45.675439077147075,386,A_A_C_A_C_0,D
132,"['data/SN2-20/0388/r/01.xyz', 'data/SN2-20/0388/r/A.xyz']","['data/SN2-20/0388/p/05.xyz', 'data/SN2-20/0388/p/B.xyz']",-77.76000494830754,388,A_A_C_B_A_0,A
133,"['data/SN2-20/0389/r/01.xyz', 'data/SN2-20/0389/r/B.xyz']","['data/SN2-20/0389/p/02.xyz', 'data/SN2-20/0389/p/B.xyz']",-47.13282659739523,389,A_A_C_B_A_0,B
134,"['data/SN2-20/0396/r/01.xyz', 'data/SN2-20/0396/r/A.xyz']","['data/SN2-20/0396/p/01.xyz', 'data/SN2-20/0396/p/A.xyz']",-28.1915058734208,396,A_A_C_B_A_0,C
135,"['data/SN2-20/0398/r/01.xyz', 'data/SN2-20/0398/r/C.xyz']","['data/SN2-20/0398/p/01.xyz', 'data/SN2-20/0398/p/A.xyz']",47.002008851312105,398,A_A_C_B_A_0,D
136,"['data/SN2-20/0400/r/00.xyz', 'data/SN2-20/0400/r/A.xyz']","['data/SN2-20/0400/p/01.xyz', 'data/SN2-20/0400/p/B.xyz']",-74.99707364777065,400,A_A_C_B_B_0,A
137,"['data/SN2-20/0401/r/00.xyz', 'data/SN2-20/0401/r/B.xyz']","['data/SN2-20/0401/p/00.xyz', 'data/SN2-20/0401/p/B.xyz']",-47.253065279950626,401,A_A_C_B_B_0,B
138,"['data/SN2-20/0408/r/06.xyz', 'data/SN2-20/0408/r/A.xyz']","['data/SN2-20/0408/p/00.xyz', 'data/SN2-20/0408/p/A.xyz']",-28.618446855905123,408,A_A_C_B_B_0,C
139,"['data/SN2-20/0409/r/06.xyz', 'data/SN2-20/0409/r/B.xyz']","['data/SN2-20/0409/p/00.xyz', 'data/SN2-20/0409/p/A.xyz']",-2.053622654172536,409,A_A_C_B_B_0,D
140,"['data/SN2-20/0410/r/06.xyz', 'data/SN2-20/0410/r/C.xyz']","['data/SN2-20/0410/p/00.xyz', 'data/SN2-20/0410/p/A.xyz']",45.57055414391528,410,A_A_C_B_C_0,A
141,"['data/SN2-20/0412/r/09.xyz', 'data/SN2-20/0412/r/A.xyz']","['data/SN2-20/0412/p/00.xyz', 'data/SN2-20/0412/p/B.xyz']",-75.56090260386642,412,A_A_C_B_C_0,B
142,"['data/SN2-20/0413/r/09.xyz', 'data/SN2-20/0413/r/B.xyz']","['data/SN2-20/0413/p/00.xyz', 'data/SN2-20/0413/p/B.xyz']",-48.99607840213381,413,A_A_C_B_C_0,C
143,"['data/SN2-20/0414/r/09.xyz', 'data/SN2-20/0414/r/C.xyz']","['data/SN2-20/0414/p/00.xyz', 'data/SN2-20/0414/p/B.xyz']",-1.3719016041173404,414,A_A_C_B_C_0,D
144,"['data/SN2-20/0420/r/00.xyz', 'data/SN2-20/0420/r/A.xyz']","['data/SN2-20/0420/p/00.xyz', 'data/SN2-20/0420/p/A.xyz']",-27.70409004755948,420,A_A_C_C_A_0,A
145,"['data/SN2-20/0422/r/00.xyz', 'data/SN2-20/0422/r/C.xyz']","['data/SN2-20/0422/p/01.xyz', 'data/SN2-20/0422/p/A.xyz']",47.084126328143576,422,A_A_C_C_A_0,B
146,"['data/SN2-20/0424/r/01.xyz', 'data/SN2-20/0424/r/A.xyz']","['data/SN2-20/0424/p/00.xyz', 'data/SN2-20/0424/p/B.xyz']",-74.78824989298715,424,A_A_C_C_A_0,C
147,"['data/SN2-20/0425/r/01.xyz', 'data/SN2-20/0425/r/B.xyz']","['data/SN2-20/0425/p/00.xyz', 'data/SN2-20/0425/p/B.xyz']",-47.08347857863435,425,A_A_C_C_A_0,D
148,"['data/SN2-20/0432/r/00.xyz', 'data/SN2-20/0432/r/A.xyz']","['data/SN2-20/0432/p/05.xyz', 'data/SN2-20/0432/p/A.xyz']",-30.62693664108025,432,A_A_C_C_B_0,A
149,"['data/SN2-20/0434/r/00.xyz', 'data/SN2-20/0434/r/C.xyz']","['data/SN2-20/0434/p/01.xyz', 'data/SN2-20/0434/p/A.xyz']",47.132859940907686,434,A_A_C_C_B_0,B
150,"['data/SN2-20/0436/r/02.xyz', 'data/SN2-20/0436/r/A.xyz']","['data/SN2-20/0436/p/05.xyz', 'data/SN2-20/0436/p/B.xyz']",-77.1431842567418,436,A_A_C_C_B_0,C
151,"['data/SN2-20/0437/r/02.xyz', 'data/SN2-20/0437/r/B.xyz']","['data/SN2-20/0437/p/06.xyz', 'data/SN2-20/0437/p/B.xyz']",-45.67133910309142,437,A_A_C_C_B_0,D
152,"['data/SN2-20/0444/r/00.xyz', 'data/SN2-20/0444/r/A.xyz']","['data/SN2-20/0444/p/01.xyz', 'data/SN2-20/0444/p/A.xyz']",-29.43764849309532,444,A_A_C_C_C_0,A
153,"['data/SN2-20/0446/r/00.xyz', 'data/SN2-20/0446/r/C.xyz']","['data/SN2-20/0446/p/03.xyz', 'data/SN2-20/0446/p/A.xyz']",46.79670977854556,446,A_A_C_C_C_0,B
154,"['data/SN2-20/0448/r/03.xyz', 'data/SN2-20/0448/r/A.xyz']","['data/SN2-20/0448/p/01.xyz', 'data/SN2-20/0448/p/B.xyz']",-76.23440869504151,448,A_A_C_C_C_0,C
155,"['data/SN2-20/0449/r/03.xyz', 'data/SN2-20/0449/r/B.xyz']","['data/SN2-20/0449/p/00.xyz', 'data/SN2-20/0449/p/B.xyz']",-46.796745365350354,449,A_A_C_C_C_0,D
156,"['data/SN2-20/0456/r/01.xyz', 'data/SN2-20/0456/r/A.xyz']","['data/SN2-20/0456/p/01.xyz', 'data/SN2-20/0456/p/A.xyz']",-27.88597360520868,456,A_A_C_D_A_0,A
157,"['data/SN2-20/0458/r/01.xyz', 'data/SN2-20/0458/r/C.xyz']","['data/SN2-20/0458/p/00.xyz', 'data/SN2-20/0458/p/A.xyz']",47.48535321045125,458,A_A_C_D_A_0,B
158,"['data/SN2-20/0460/r/00.xyz', 'data/SN2-20/0460/r/A.xyz']","['data/SN2-20/0460/p/01.xyz', 'data/SN2-20/0460/p/B.xyz']",-74.72504121012093,460,A_A_C_D_A_0,C
159,"['data/SN2-20/0461/r/00.xyz', 'data/SN2-20/0461/r/B.xyz']","['data/SN2-20/0461/p/00.xyz', 'data/SN2-20/0461/p/B.xyz']",-47.60840324478895,461,A_A_C_D_A_0,D
160,"['data/SN2-20/0468/r/00.xyz', 'data/SN2-20/0468/r/A.xyz']","['data/SN2-20/0468/p/03.xyz', 'data/SN2-20/0468/p/A.xyz']",-27.66343121590439,468,A_A_C_D_B_0,A
161,"['data/SN2-20/0470/r/00.xyz', 'data/SN2-20/0470/r/C.xyz']","['data/SN2-20/0470/p/00.xyz', 'data/SN2-20/0470/p/A.xyz']",47.15126806126365,470,A_A_C_D_B_0,B
162,"['data/SN2-20/0472/r/14.xyz', 'data/SN2-20/0472/r/A.xyz']","['data/SN2-20/0472/p/03.xyz', 'data/SN2-20/0472/p/B.xyz']",-74.59873078121406,472,A_A_C_D_B_0,C
163,"['data/SN2-20/0473/r/14.xyz', 'data/SN2-20/0473/r/B.xyz']","['data/SN2-20/0473/p/02.xyz', 'data/SN2-20/0473/p/B.xyz']",-47.600813379829425,473,A_A_C_D_B_0,D
164,"['data/SN2-20/0480/r/03.xyz', 'data/SN2-20/0480/r/A.xyz']","['data/SN2-20/0480/p/02.xyz', 'data/SN2-20/0480/p/A.xyz']",-25.09286733298339,480,A_A_C_D_C_0,A
165,"['data/SN2-20/0482/r/03.xyz', 'data/SN2-20/0482/r/C.xyz']","['data/SN2-20/0482/p/00.xyz', 'data/SN2-20/0482/p/A.xyz']",47.77047394706102,482,A_A_C_D_C_0,B
166,"['data/SN2-20/0484/r/00.xyz', 'data/SN2-20/0484/r/A.xyz']","['data/SN2-20/0484/p/02.xyz', 'data/SN2-20/0484/p/B.xyz']",-72.86333753830489,484,A_A_C_D_C_0,C
167,"['data/SN2-20/0485/r/00.xyz', 'data/SN2-20/0485/r/B.xyz']","['data/SN2-20/0485/p/03.xyz', 'data/SN2-20/0485/p/B.xyz']",-47.77058470644365,485,A_A_C_D_C_0,D
168,"['data/SN2-20/0492/r/00.xyz', 'data/SN2-20/0492/r/A.xyz']","['data/SN2-20/0492/p/01.xyz', 'data/SN2-20/0492/p/A.xyz']",-27.743947285833602,492,A_A_C_E_A_0,A
169,"['data/SN2-20/0494/r/00.xyz', 'data/SN2-20/0494/r/C.xyz']","['data/SN2-20/0494/p/00.xyz', 'data/SN2-20/0494/p/A.xyz']",47.25302213989779,494,A_A_C_E_A_0,B
170,"['data/SN2-20/0496/r/01.xyz', 'data/SN2-20/0496/r/A.xyz']","['data/SN2-20/0496/p/01.xyz', 'data/SN2-20/0496/p/B.xyz']",-75.19353918256371,496,A_A_C_E_A_0,C
171,"['data/SN2-20/0497/r/01.xyz', 'data/SN2-20/0497/r/B.xyz']","['data/SN2-20/0497/p/01.xyz', 'data/SN2-20/0497/p/B.xyz']",-47.00259941034064,497,A_A_C_E_A_0,D
172,"['data/SN2-20/0504/r/00.xyz', 'data/SN2-20/0504/r/A.xyz']","['data/SN2-20/0504/p/01.xyz', 'data/SN2-20/0504/p/A.xyz']",-27.116577185107364,504,A_A_C_E_B_0,A
173,"['data/SN2-20/0506/r/00.xyz', 'data/SN2-20/0506/r/C.xyz']","['data/SN2-20/0506/p/00.xyz', 'data/SN2-20/0506/p/A.xyz']",47.60880852101052,506,A_A_C_E_B_0,B
174,"['data/SN2-20/0508/r/09.xyz', 'data/SN2-20/0508/r/A.xyz']","['data/SN2-20/0508/p/01.xyz', 'data/SN2-20/0508/p/B.xyz']",-75.37086274914742,508,A_A_C_E_B_0,C
175,"['data/SN2-20/0509/r/09.xyz', 'data/SN2-20/0509/r/B.xyz']","['data/SN2-20/0509/p/01.xyz', 'data/SN2-20/0509/p/B.xyz']",-47.484701881069526,509,A_A_C_E_B_0,D
176,"['data/SN2-20/0516/r/07.xyz', 'data/SN2-20/0516/r/A.xyz']","['data/SN2-20/0516/p/00.xyz', 'data/SN2-20/0516/p/A.xyz']",-25.125692011754108,516,A_A_C_E_C_0,A
177,"['data/SN2-20/0518/r/07.xyz', 'data/SN2-20/0518/r/C.xyz']","['data/SN2-20/0518/p/01.xyz', 'data/SN2-20/0518/p/A.xyz']",47.661296696052204,518,A_A_C_E_C_0,B
178,"['data/SN2-20/0520/r/01.xyz', 'data/SN2-20/0520/r/A.xyz']","['data/SN2-20/0520/p/00.xyz', 'data/SN2-20/0520/p/B.xyz']",-72.78682073983191,520,A_A_C_E_C_0,C
179,"['data/SN2-20/0521/r/01.xyz', 'data/SN2-20/0521/r/B.xyz']","['data/SN2-20/0521/p/07.xyz', 'data/SN2-20/0521/p/B.xyz']",-47.66093276298282,521,A_A_C_E_C_0,D
180,"['data/SN2-20/0528/r/16.xyz', 'data/SN2-20/0528/r/A.xyz']","['data/SN2-20/0528/p/00.xyz', 'data/SN2-20/0528/p/A.xyz']",-25.259967316799532,528,A_A_D_A_A_0,A
181,"['data/SN2-20/0530/r/16.xyz', 'data/SN2-20/0530/r/C.xyz']","['data/SN2-20/0530/p/06.xyz', 'data/SN2-20/0530/p/A.xyz']",47.54666072343286,530,A_A_D_A_A_0,B
182,"['data/SN2-20/0532/r/13.xyz', 'data/SN2-20/0532/r/A.xyz']","['data/SN2-20/0532/p/00.xyz', 'data/SN2-20/0532/p/B.xyz']",-72.27967718655577,532,A_A_D_A_A_0,C
183,"['data/SN2-20/0533/r/13.xyz', 'data/SN2-20/0533/r/B.xyz']","['data/SN2-20/0533/p/04.xyz', 'data/SN2-20/0533/p/B.xyz']",-47.156719875658595,533,A_A_D_A_A_0,D
184,"['data/SN2-20/0540/r/13.xyz', 'data/SN2-20/0540/r/A.xyz']","['data/SN2-20/0540/p/06.xyz', 'data/SN2-20/0540/p/A.xyz']",-25.516531478598104,540,A_A_D_A_B_0,A
185,"['data/SN2-20/0542/r/13.xyz', 'data/SN2-20/0542/r/C.xyz']","['data/SN2-20/0542/p/02.xyz', 'data/SN2-20/0542/p/A.xyz']",47.15983258656848,542,A_A_D_A_B_0,B
186,"['data/SN2-20/0544/r/05.xyz', 'data/SN2-20/0544/r/A.xyz']","['data/SN2-20/0544/p/06.xyz', 'data/SN2-20/0544/p/B.xyz']",-72.67631691998359,544,A_A_D_A_B_0,C
187,"['data/SN2-20/0545/r/05.xyz', 'data/SN2-20/0545/r/B.xyz']","['data/SN2-20/0545/p/05.xyz', 'data/SN2-20/0545/p/B.xyz']",-46.44737406212786,545,A_A_D_A_B_0,D
188,"['data/SN2-20/0552/r/00.xyz', 'data/SN2-20/0552/r/A.xyz']","['data/SN2-20/0552/p/00.xyz', 'data/SN2-20/0552/p/A.xyz']",-26.56465603610599,552,A_A_D_A_C_0,A
189,"['data/SN2-20/0553/r/00.xyz', 'data/SN2-20/0553/r/B.xyz']","['data/SN2-20/0553/p/06.xyz', 'data/SN2-20/0553/p/A.xyz']",2.0537682611862,553,A_A_D_A_C_0,B
190,"['data/SN2-20/0554/r/00.xyz', 'data/SN2-20/0554/r/C.xyz']","['data/SN2-20/0554/p/09.xyz', 'data/SN2-20/0554/p/A.xyz']",48.996119034085844,554,A_A_D_A_C_0,C
191,"['data/SN2-20/0556/r/00.xyz', 'data/SN2-20/0556/r/A.xyz']","['data/SN2-20/0556/p/00.xyz', 'data/SN2-20/0556/p/B.xyz']",-74.18911146112404,556,A_A_D_A_C_0,D
192,"['data/SN2-20/0557/r/00.xyz', 'data/SN2-20/0557/r/B.xyz']","['data/SN2-20/0557/p/06.xyz', 'data/SN2-20/0557/p/B.xyz']",-45.570687163903216,557,A_A_D_B_A_0,A
193,"['data/SN2-20/0558/r/00.xyz', 'data/SN2-20/0558/r/C.xyz']","['data/SN2-20/0558/p/09.xyz', 'data/SN2-20/0558/p/B.xyz']",1.371663608996414,558,A_A_D_B_A_0,B
194,"['data/SN2-20/0564/r/02.xyz', 'data/SN2-20/0564/r/A.xyz']","['data/SN2-20/0564/p/03.xyz', 'data/SN2-20/0564/p/A.xyz']",-26.997584152426853,564,A_A_D_B_A_0,C
195,"['data/SN2-20/0566/r/02.xyz', 'data/SN2-20/0566/r/C.xyz']","['data/SN2-20/0566/p/01.xyz', 'data/SN2-20/0566/p/A.xyz']",47.60259890154032,566,A_A_D_B_A_0,D
196,"['data/SN2-20/0568/r/01.xyz', 'data/SN2-20/0568/r/A.xyz']","['data/SN2-20/0568/p/03.xyz', 'data/SN2-20/0568/p/B.xyz']",-74.81418419564477,568,A_A_D_B_B_0,A
197,"['data/SN2-20/0569/r/01.xyz', 'data/SN2-20/0569/r/B.xyz']","['data/SN2-20/0569/p/00.xyz', 'data/SN2-20/0569/p/B.xyz']",-47.15084263263183,569,A_A_D_B_B_0,B
198,"['data/SN2-20/0576/r/04.xyz', 'data/SN2-20/0576/r/A.xyz']","['data/SN2-20/0576/p/00.xyz', 'data/SN2-20/0576/p/A.xyz']",-25.123012765578647,576,A_A_D_B_B_0,C
199,"['data/SN2-20/0578/r/04.xyz', 'data/SN2-20/0578/r/C.xyz']","['data/SN2-20/0578/p/03.xyz', 'data/SN2-20/0578/p/A.xyz']",47.340617031485564,578,A_A_D_B_B_0,D
200,"['data/SN2-20/0580/r/06.xyz', 'data/SN2-20/0580/r/A.xyz']","['data/SN2-20/0580/p/00.xyz', 'data/SN2-20/0580/p/B.xyz']",-72.80636368457607,580,A_A_D_B_C_0,A
201,"['data/SN2-20/0581/r/06.xyz', 'data/SN2-20/0581/r/B.xyz']","['data/SN2-20/0581/p/04.xyz', 'data/SN2-20/0581/p/B.xyz']",-47.3701376769336,581,A_A_D_B_C_0,B
202,"['data/SN2-20/0588/r/19.xyz', 'data/SN2-20/0588/r/A.xyz']","['data/SN2-20/0588/p/04.xyz', 'data/SN2-20/0588/p/A.xyz']",-24.778535065733113,588,A_A_D_B_C_0,C
203,"['data/SN2-20/0590/r/19.xyz', 'data/SN2-20/0590/r/C.xyz']","['data/SN2-20/0590/p/05.xyz', 'data/SN2-20/0590/p/A.xyz']",48.33444157433916,590,A_A_D_B_C_0,D
204,"['data/SN2-20/0592/r/13.xyz', 'data/SN2-20/0592/r/A.xyz']","['data/SN2-20/0592/p/04.xyz', 'data/SN2-20/0592/p/B.xyz']",-72.30182468839412,592,A_A_D_C_A_0,A
205,"['data/SN2-20/0593/r/13.xyz', 'data/SN2-20/0593/r/B.xyz']","['data/SN2-20/0593/p/09.xyz', 'data/SN2-20/0593/p/B.xyz']",-47.21794353691453,593,A_A_D_C_A_0,B
206,"['data/SN2-20/0600/r/00.xyz', 'data/SN2-20/0600/r/A.xyz']","['data/SN2-20/0600/p/00.xyz', 'data/SN2-20/0600/p/A.xyz']",-30.203635844905826,600,A_A_D_C_A_0,C
207,"['data/SN2-20/0602/r/00.xyz', 'data/SN2-20/0602/r/C.xyz']","['data/SN2-20/0602/p/00.xyz', 'data/SN2-20/0602/p/A.xyz']",44.5709660015703,602,A_A_D_C_A_0,D
208,"['data/SN2-20/0604/r/00.xyz', 'data/SN2-20/0604/r/A.xyz']","['data/SN2-20/0604/p/00.xyz', 'data/SN2-20/0604/p/B.xyz']",-74.77467666328891,604,A_A_D_C_B_0,A
209,"['data/SN2-20/0605/r/00.xyz', 'data/SN2-20/0605/r/B.xyz']","['data/SN2-20/0605/p/00.xyz', 'data/SN2-20/0605/p/B.xyz']",-44.5710895124228,605,A_A_D_C_B_0,B
210,"['data/SN2-20/0612/r/02.xyz', 'data/SN2-20/0612/r/A.xyz']","['data/SN2-20/0612/p/00.xyz', 'data/SN2-20/0612/p/A.xyz']",-32.258349621195066,612,A_A_D_C_B_0,C
211,"['data/SN2-20/0614/r/02.xyz', 'data/SN2-20/0614/r/C.xyz']","['data/SN2-20/0614/p/00.xyz', 'data/SN2-20/0614/p/A.xyz']",44.15771332786407,614,A_A_D_C_B_0,D
212,"['data/SN2-20/0616/r/00.xyz', 'data/SN2-20/0616/r/A.xyz']","['data/SN2-20/0616/p/00.xyz', 'data/SN2-20/0616/p/B.xyz']",-76.41605525595196,616,A_A_D_C_C_0,A
213,"['data/SN2-20/0617/r/00.xyz', 'data/SN2-20/0617/r/B.xyz']","['data/SN2-20/0617/p/02.xyz', 'data/SN2-20/0617/p/B.xyz']",-44.15774810080368,617,A_A_D_C_C_0,B
214,"['data/SN2-20/0624/r/01.xyz', 'data/SN2-20/0624/r/A.xyz']","['data/SN2-20/0624/p/00.xyz', 'data/SN2-20/0624/p/A.xyz']",-32.29380565846726,624,A_A_D_C_C_0,C
215,"['data/SN2-20/0626/r/01.xyz', 'data/SN2-20/0626/r/C.xyz']","['data/SN2-20/0626/p/01.xyz', 'data/SN2-20/0626/p/A.xyz']",44.30897181752896,626,A_A_D_C_C_0,D
216,"['data/SN2-20/0628/r/01.xyz', 'data/SN2-20/0628/r/A.xyz']","['data/SN2-20/0628/p/00.xyz', 'data/SN2-20/0628/p/B.xyz']",-76.60278477884619,628,A_A_D_D_A_0,A
217,"['data/SN2-20/0629/r/01.xyz', 'data/SN2-20/0629/r/B.xyz']","['data/SN2-20/0629/p/01.xyz', 'data/SN2-20/0629/p/B.xyz']",-44.30893623070636,629,A_A_D_D_A_0,B
218,"['data/SN2-20/0636/r/04.xyz', 'data/SN2-20/0636/r/A.xyz']","['data/SN2-20/0636/p/03.xyz', 'data/SN2-20/0636/p/A.xyz']",-29.915363422324084,636,A_A_D_D_A_0,C
219,"['data/SN2-20/0638/r/04.xyz', 'data/SN2-20/0638/r/C.xyz']","['data/SN2-20/0638/p/00.xyz', 'data/SN2-20/0638/p/A.xyz']",44.24760611199275,638,A_A_D_D_A_0,D
220,"['data/SN2-20/0640/r/00.xyz', 'data/SN2-20/0640/r/A.xyz']","['data/SN2-20/0640/p/03.xyz', 'data/SN2-20/0640/p/B.xyz']",-74.16300671183619,640,A_A_D_D_B_0,A
221,"['data/SN2-20/0641/r/00.xyz', 'data/SN2-20/0641/r/B.xyz']","['data/SN2-20/0641/p/04.xyz', 'data/SN2-20/0641/p/B.xyz']",-44.247621295632534,641,A_A_D_D_B_0,B
222,"['data/SN2-20/0648/r/19.xyz', 'data/SN2-20/0648/r/A.xyz']","['data/SN2-20/0648/p/05.xyz', 'data/SN2-20/0648/p/A.xyz']",-29.713174562148915,648,A_A_D_D_B_0,C
223,"['data/SN2-20/0650/r/19.xyz', 'data/SN2-20/0650/r/C.xyz']","['data/SN2-20/0650/p/01.xyz', 'data/SN2-20/0650/p/A.xyz']",44.262994450140226,650,A_A_D_D_B_0,D
224,"['data/SN2-20/0652/r/21.xyz', 'data/SN2-20/0652/r/A.xyz']","['data/SN2-20/0652/p/05.xyz', 'data/SN2-20/0652/p/B.xyz']",-73.60289750800916,652,A_A_D_D_C_0,A
225,"['data/SN2-20/0653/r/21.xyz', 'data/SN2-20/0653/r/B.xyz']","['data/SN2-20/0653/p/05.xyz', 'data/SN2-20/0653/p/B.xyz']",-43.325020358552734,653,A_A_D_D_C_0,B
226,"['data/SN2-20/0660/r/02.xyz', 'data/SN2-20/0660/r/A.xyz']","['data/SN2-20/0660/p/00.xyz', 'data/SN2-20/0660/p/A.xyz']",-32.258349621195066,660,A_A_D_D_C_0,C
227,"['data/SN2-20/0662/r/02.xyz', 'data/SN2-20/0662/r/C.xyz']","['data/SN2-20/0662/p/00.xyz', 'data/SN2-20/0662/p/A.xyz']",44.15771878076429,662,A_A_D_D_C_0,D
228,"['data/SN2-20/0664/r/00.xyz', 'data/SN2-20/0664/r/A.xyz']","['data/SN2-20/0664/p/00.xyz', 'data/SN2-20/0664/p/B.xyz']",-76.41605525595196,664,A_A_D_E_A_0,A
229,"['data/SN2-20/0665/r/00.xyz', 'data/SN2-20/0665/r/B.xyz']","['data/SN2-20/0665/p/02.xyz', 'data/SN2-20/0665/p/B.xyz']",-44.15774810080368,665,A_A_D_E_A_0,B
230,"['data/SN2-20/0672/r/10.xyz', 'data/SN2-20/0672/r/A.xyz']","['data/SN2-20/0672/p/00.xyz', 'data/SN2-20/0672/p/A.xyz']",-35.0465333428457,672,A_A_D_E_A_0,C
231,"['data/SN2-20/0674/r/10.xyz', 'data/SN2-20/0674/r/C.xyz']","['data/SN2-20/0674/p/04.xyz', 'data/SN2-20/0674/p/A.xyz']",43.114853658510405,674,A_A_D_E_A_0,D
232,"['data/SN2-20/0676/r/04.xyz', 'data/SN2-20/0676/r/A.xyz']","['data/SN2-20/0676/p/00.xyz', 'data/SN2-20/0676/p/B.xyz']",-78.16154663777951,676,A_A_D_E_B_0,A
233,"['data/SN2-20/0677/r/04.xyz', 'data/SN2-20/0677/r/B.xyz']","['data/SN2-20/0677/p/06.xyz', 'data/SN2-20/0677/p/B.xyz']",-43.113627242161435,677,A_A_D_E_B_0,B
234,"['data/SN2-20/0684/r/02.xyz', 'data/SN2-20/0684/r/A.xyz']","['data/SN2-20/0684/p/01.xyz', 'data/SN2-20/0684/p/A.xyz']",-33.611555617045504,684,A_A_D_E_B_0,C
235,"['data/SN2-20/0686/r/02.xyz', 'data/SN2-20/0686/r/C.xyz']","['data/SN2-20/0686/p/01.xyz', 'data/SN2-20/0686/p/A.xyz']",44.283476594792155,686,A_A_D_E_B_0,D
236,"['data/SN2-20/0688/r/00.xyz', 'data/SN2-20/0688/r/A.xyz']","['data/SN2-20/0688/p/01.xyz', 'data/SN2-20/0688/p/B.xyz']",-77.51214847425358,688,A_A_D_E_C_0,A
237,"['data/SN2-20/0689/r/00.xyz', 'data/SN2-20/0689/r/B.xyz']","['data/SN2-20/0689/p/03.xyz', 'data/SN2-20/0689/p/B.xyz']",-43.402887119682454,689,A_A_D_E_C_0,B
238,"['data/SN2-20/0696/r/02.xyz', 'data/SN2-20/0696/r/A.xyz']","['data/SN2-20/0696/p/03.xyz', 'data/SN2-20/0696/p/A.xyz']",-32.02016034051014,696,A_A_D_E_C_0,C
239,"['data/SN2-20/0698/r/02.xyz', 'data/SN2-20/0698/r/C.xyz']","['data/SN2-20/0698/p/01.xyz', 'data/SN2-20/0698/p/A.xyz']",44.586927602345845,698,A_A_D_E_C_0,D
240,"['data/SN2-20/0700/r/00.xyz', 'data/SN2-20/0700/r/A.xyz']","['data/SN2-20/0700/p/03.xyz', 'data/SN2-20/0700/p/B.xyz']",-75.82794899294326,700,A_A_E_A_A_0,A
241,"['data/SN2-20/0701/r/00.xyz', 'data/SN2-20/0701/r/B.xyz']","['data/SN2-20/0701/p/01.xyz', 'data/SN2-20/0701/p/B.xyz']",-43.36347968721388,701,A_A_E_A_A_0,B
242,"['data/SN2-20/0708/r/05.xyz', 'data/SN2-20/0708/r/A.xyz']","['data/SN2-20/0708/p/05.xyz', 'data/SN2-20/0708/p/A.xyz']",-34.29377020408766,708,A_A_E_A_A_0,C
243,"['data/SN2-20/0709/r/05.xyz', 'data/SN2-20/0709/r/B.xyz']","['data/SN2-20/0709/p/00.xyz', 'data/SN2-20/0709/p/A.xyz']",-1.4154641707574809,709,A_A_E_A_A_0,D
244,"['data/SN2-20/0710/r/05.xyz', 'data/SN2-20/0710/r/C.xyz']","['data/SN2-20/0710/p/00.xyz', 'data/SN2-20/0710/p/A.xyz']",42.53503029263924,710,A_A_E_A_B_0,A
245,"['data/SN2-20/0712/r/00.xyz', 'data/SN2-20/0712/r/A.xyz']","['data/SN2-20/0712/p/05.xyz', 'data/SN2-20/0712/p/B.xyz']",-77.57383576036545,712,A_A_E_A_B_0,B
246,"['data/SN2-20/0713/r/00.xyz', 'data/SN2-20/0713/r/B.xyz']","['data/SN2-20/0713/p/00.xyz', 'data/SN2-20/0713/p/B.xyz']",-44.69552972696394,713,A_A_E_A_B_0,C
247,"['data/SN2-20/0720/r/01.xyz', 'data/SN2-20/0720/r/A.xyz']","['data/SN2-20/0720/p/00.xyz', 'data/SN2-20/0720/p/A.xyz']",-32.29379239057807,720,A_A_E_A_B_0,D
248,"['data/SN2-20/0722/r/01.xyz', 'data/SN2-20/0722/r/C.xyz']","['data/SN2-20/0722/p/01.xyz', 'data/SN2-20/0722/p/A.xyz']",44.30897181752896,722,A_A_E_A_C_0,A
