reactant,product,ea kcal/mol
reactant_000537.xyz,product_000537.xyz,75.89926106
reactant_000538.xyz,product_000538.xyz,58.29585391
reactant_000539.xyz,product_000539.xyz,61.30707212
reactant_000540.xyz,product_000540.xyz,57.49577787
reactant_000541.xyz,product_000541.xyz,53.07867756
reactant_000542.xyz,product_000542.xyz,66.44900893
reactant_000543.xyz,product_000543.xyz,71.22158220
reactant_000544.xyz,product_000544.xyz,87.59829920
reactant_000545.xyz,product_000545.xyz,108.34359503
reactant_000546.xyz,product_000546.xyz,79.43002126
reactant_000547.xyz,product_000547.xyz,102.94286378
reactant_000548.xyz,product_000548.xyz,51.45146915
reactant_000549.xyz,product_000549.xyz,68.18436294
reactant_000550.xyz,product_000550.xyz,73.46797617
reactant_000551.xyz,product_000551.xyz,94.20215488
reactant_000552.xyz,product_000552.xyz,94.25119981
reactant_000553.xyz,product_000553.xyz,80.09859322
reactant_000554.xyz,product_000554.xyz,71.03003624
reactant_000555.xyz,product_000555.xyz,76.81163155
reactant_000556.xyz,product_000556.xyz,99.22433268
reactant_000557.xyz,product_000557.xyz,75.45319930
reactant_000558.xyz,product_000558.xyz,129.27970806
reactant_000559.xyz,product_000559.xyz,106.54155255
reactant_000560.xyz,product_000560.xyz,94.87920357
reactant_000561.xyz,product_000561.xyz,83.33150259
reactant_000562.xyz,product_000562.xyz,89.27010050
reactant_000563.xyz,product_000563.xyz,67.51394562
reactant_000564.xyz,product_000564.xyz,57.24663071
reactant_000565.xyz,product_000565.xyz,71.55297876
reactant_000566.xyz,product_000566.xyz,74.47744586
reactant_000567.xyz,product_000567.xyz,64.98064828
reactant_000568.xyz,product_000568.xyz,115.15478369
reactant_000569.xyz,product_000569.xyz,82.15185012
reactant_000570.xyz,product_000570.xyz,104.64663623
reactant_000571.xyz,product_000571.xyz,103.30255235
reactant_000572.xyz,product_000572.xyz,67.59096543
reactant_000573.xyz,product_000573.xyz,62.00735640
reactant_000574.xyz,product_000574.xyz,121.94810973
reactant_000575.xyz,product_000575.xyz,77.02700730
reactant_000576.xyz,product_000576.xyz,97.06195108
reactant_000577.xyz,product_000577.xyz,53.25119629
reactant_000578.xyz,product_000578.xyz,95.69654478
reactant_000579.xyz,product_000579.xyz,69.63977191
reactant_000580.xyz,product_000580.xyz,102.62358415
reactant_000581.xyz,product_000581.xyz,60.79386517
reactant_000582.xyz,product_000582.xyz,91.93787017
reactant_000583.xyz,product_000583.xyz,53.19768423
reactant_000584.xyz,product_000584.xyz,84.60910646
reactant_000585.xyz,product_000585.xyz,108.30449367
reactant_000586.xyz,product_000586.xyz,90.37733541
reactant_000587.xyz,product_000587.xyz,73.67391001
reactant_000588.xyz,product_000588.xyz,78.41524669
reactant_000589.xyz,product_000589.xyz,100.33748209
reactant_000590.xyz,product_000590.xyz,49.77341530
reactant_000591.xyz,product_000591.xyz,83.79010705
reactant_000592.xyz,product_000592.xyz,116.20209512
reactant_000593.xyz,product_000593.xyz,52.74323038
reactant_000594.xyz,product_000594.xyz,70.06146049
reactant_000595.xyz,product_000595.xyz,90.72698988
reactant_000596.xyz,product_000596.xyz,64.72915413
reactant_000597.xyz,product_000597.xyz,56.17372420
reactant_000598.xyz,product_000598.xyz,43.59389233
reactant_000599.xyz,product_000599.xyz,84.93175228
reactant_000600.xyz,product_000600.xyz,49.36471029
reactant_000601.xyz,product_000601.xyz,90.98364703
reactant_000602.xyz,product_000602.xyz,35.23370758
reactant_000603.xyz,product_000603.xyz,108.64870851
reactant_000604.xyz,product_000604.xyz,82.12050278
reactant_000605.xyz,product_000605.xyz,92.49781333
reactant_000606.xyz,product_000606.xyz,48.98857600
reactant_000607.xyz,product_000607.xyz,66.20859019
reactant_000608.xyz,product_000608.xyz,67.30573276
reactant_000609.xyz,product_000609.xyz,72.77234420
reactant_000610.xyz,product_000610.xyz,85.44098655
reactant_000611.xyz,product_000611.xyz,89.78960308
reactant_000612.xyz,product_000612.xyz,58.57198721
reactant_000613.xyz,product_000613.xyz,81.17191997
reactant_000614.xyz,product_000614.xyz,33.66909134
reactant_000615.xyz,product_000615.xyz,87.09609917
reactant_000616.xyz,product_000616.xyz,35.39487024
reactant_000617.xyz,product_000617.xyz,80.27496474
reactant_000618.xyz,product_000618.xyz,79.95976673
reactant_000619.xyz,product_000619.xyz,76.13756586
reactant_000620.xyz,product_000620.xyz,56.72914244
reactant_000621.xyz,product_000621.xyz,71.22950341
reactant_000622.xyz,product_000622.xyz,49.56046353
reactant_000623.xyz,product_000623.xyz,109.68677326
reactant_000624.xyz,product_000624.xyz,66.10222809
reactant_000625.xyz,product_000625.xyz,79.50910884
reactant_000626.xyz,product_000626.xyz,92.77793108
reactant_000627.xyz,product_000627.xyz,72.06900531
reactant_000628.xyz,product_000628.xyz,136.29592490
reactant_000629.xyz,product_000629.xyz,85.77996677
reactant_000630.xyz,product_000630.xyz,55.07582995
reactant_000631.xyz,product_000631.xyz,75.65204847
reactant_000632.xyz,product_000632.xyz,68.20797340
reactant_000633.xyz,product_000633.xyz,112.57113644
reactant_000634.xyz,product_000634.xyz,46.04658523
reactant_000635.xyz,product_000635.xyz,45.50006154
reactant_000636.xyz,product_000636.xyz,108.81959314
reactant_000637.xyz,product_000637.xyz,110.88769168
reactant_000638.xyz,product_000638.xyz,97.89847727
reactant_000639.xyz,product_000639.xyz,79.85654163
reactant_000640.xyz,product_000640.xyz,63.42227712
reactant_000641.xyz,product_000641.xyz,89.49123959
reactant_000642.xyz,product_000642.xyz,67.14480846
reactant_000643.xyz,product_000643.xyz,67.54429893
reactant_000644.xyz,product_000644.xyz,61.57641524
reactant_000645.xyz,product_000645.xyz,80.48881317
reactant_000646.xyz,product_000646.xyz,71.48470838
reactant_000647.xyz,product_000647.xyz,67.22425644
reactant_000648.xyz,product_000648.xyz,78.05315430
reactant_000649.xyz,product_000649.xyz,89.43163114
reactant_000650.xyz,product_000650.xyz,65.16145922
reactant_000651.xyz,product_000651.xyz,66.16441191
reactant_000652.xyz,product_000652.xyz,86.70743480
reactant_000653.xyz,product_000653.xyz,82.92225293
reactant_000654.xyz,product_000654.xyz,79.50210430
reactant_000655.xyz,product_000655.xyz,63.36882601
reactant_000656.xyz,product_000656.xyz,105.79032979
reactant_000657.xyz,product_000657.xyz,89.44211973
reactant_000658.xyz,product_000658.xyz,101.33947754
reactant_000659.xyz,product_000659.xyz,91.75940555
reactant_000660.xyz,product_000660.xyz,76.98418155
reactant_000661.xyz,product_000661.xyz,74.48465283
reactant_000662.xyz,product_000662.xyz,52.31147393
reactant_000663.xyz,product_000663.xyz,79.65578287
reactant_000664.xyz,product_000664.xyz,65.30634895
reactant_000665.xyz,product_000665.xyz,74.21597015
reactant_000666.xyz,product_000666.xyz,93.05287507
reactant_000667.xyz,product_000667.xyz,93.85066313
reactant_000668.xyz,product_000668.xyz,85.44637586
reactant_000669.xyz,product_000669.xyz,75.43773787
reactant_000670.xyz,product_000670.xyz,82.96633037
reactant_000671.xyz,product_000671.xyz,87.11898974
reactant_000672.xyz,product_000672.xyz,106.49719369
reactant_000673.xyz,product_000673.xyz,109.93181263
reactant_000674.xyz,product_000674.xyz,98.98390652
reactant_000675.xyz,product_000675.xyz,64.76835501
reactant_000676.xyz,product_000676.xyz,68.17470745
reactant_000677.xyz,product_000677.xyz,114.54663872
reactant_000678.xyz,product_000678.xyz,79.76657324
reactant_000679.xyz,product_000679.xyz,87.27580876
reactant_000680.xyz,product_000680.xyz,93.71240777
reactant_000681.xyz,product_000681.xyz,87.24459650
reactant_000682.xyz,product_000682.xyz,86.65279619
reactant_000683.xyz,product_000683.xyz,120.11214287
reactant_000684.xyz,product_000684.xyz,128.64024647
reactant_000685.xyz,product_000685.xyz,103.92424857
reactant_000686.xyz,product_000686.xyz,126.52846766
reactant_000687.xyz,product_000687.xyz,71.28142209
reactant_000688.xyz,product_000688.xyz,105.81667657
reactant_000689.xyz,product_000689.xyz,96.26874782
reactant_000690.xyz,product_000690.xyz,45.06162466
reactant_000691.xyz,product_000691.xyz,60.58276740
reactant_000692.xyz,product_000692.xyz,109.18515675
reactant_000693.xyz,product_000693.xyz,159.30137113
reactant_000694.xyz,product_000694.xyz,152.06060792
reactant_000695.xyz,product_000695.xyz,45.37446303
reactant_000696.xyz,product_000696.xyz,127.73889471
reactant_000697.xyz,product_000697.xyz,81.56357278
reactant_000698.xyz,product_000698.xyz,135.36441103
reactant_000699.xyz,product_000699.xyz,88.08891336
reactant_000700.xyz,product_000700.xyz,61.17645804
reactant_000701.xyz,product_000701.xyz,101.06200853
reactant_000702.xyz,product_000702.xyz,87.62478289
reactant_000703.xyz,product_000703.xyz,125.16850784
reactant_000704.xyz,product_000704.xyz,59.46966869
reactant_000705.xyz,product_000705.xyz,140.73705181
reactant_000706.xyz,product_000706.xyz,79.56248108
reactant_000707.xyz,product_000707.xyz,57.20405049
reactant_000708.xyz,product_000708.xyz,80.70732877
reactant_000709.xyz,product_000709.xyz,42.91778452
reactant_000710.xyz,product_000710.xyz,80.83308656
reactant_000711.xyz,product_000711.xyz,111.51458956
reactant_000712.xyz,product_000712.xyz,62.85302437
reactant_000713.xyz,product_000713.xyz,64.51366976
reactant_000714.xyz,product_000714.xyz,82.49859396
reactant_000715.xyz,product_000715.xyz,66.35689717
reactant_000716.xyz,product_000716.xyz,80.52231887
reactant_000717.xyz,product_000717.xyz,68.02194232
reactant_000718.xyz,product_000718.xyz,86.86064584
reactant_000719.xyz,product_000719.xyz,56.36315695
reactant_000720.xyz,product_000720.xyz,59.10574988
reactant_000721.xyz,product_000721.xyz,58.54646462
reactant_000722.xyz,product_000722.xyz,111.26985123
reactant_000723.xyz,product_000723.xyz,81.35985471
reactant_000724.xyz,product_000724.xyz,65.57260957
reactant_000725.xyz,product_000725.xyz,61.42972240
reactant_000726.xyz,product_000726.xyz,66.51223080
reactant_000727.xyz,product_000727.xyz,104.16966645
reactant_000728.xyz,product_000728.xyz,76.39308058
reactant_000729.xyz,product_000729.xyz,96.95935060
reactant_000730.xyz,product_000730.xyz,72.40913720
reactant_000731.xyz,product_000731.xyz,83.78292926
reactant_000732.xyz,product_000732.xyz,131.63990101
reactant_000733.xyz,product_000733.xyz,101.80441361
reactant_000734.xyz,product_000734.xyz,68.45784315
reactant_000735.xyz,product_000735.xyz,112.89370476
reactant_000736.xyz,product_000736.xyz,96.58869480
reactant_000737.xyz,product_000737.xyz,94.96584266
reactant_000738.xyz,product_000738.xyz,63.90074268
reactant_000739.xyz,product_000739.xyz,56.61425863
reactant_000740.xyz,product_000740.xyz,55.62746543
reactant_000741.xyz,product_000741.xyz,117.88995432
reactant_000742.xyz,product_000742.xyz,79.26182427
reactant_000743.xyz,product_000743.xyz,100.68549640
reactant_000744.xyz,product_000744.xyz,72.79234685
reactant_000745.xyz,product_000745.xyz,60.38832405
reactant_000746.xyz,product_000746.xyz,96.10238469
reactant_000747.xyz,product_000747.xyz,72.84704759
reactant_000748.xyz,product_000748.xyz,85.23259409
reactant_000749.xyz,product_000749.xyz,127.30507107
reactant_000750.xyz,product_000750.xyz,74.53701652
reactant_000751.xyz,product_000751.xyz,66.09721172
reactant_000752.xyz,product_000752.xyz,66.12914810
reactant_000753.xyz,product_000753.xyz,100.85650642
reactant_000754.xyz,product_000754.xyz,80.15418093
reactant_000755.xyz,product_000755.xyz,141.80656523
reactant_000756.xyz,product_000756.xyz,50.56526477
reactant_000757.xyz,product_000757.xyz,81.66733320
reactant_000758.xyz,product_000758.xyz,51.16975662
reactant_000759.xyz,product_000759.xyz,106.58424207
reactant_000760.xyz,product_000760.xyz,82.10695283
reactant_000761.xyz,product_000761.xyz,103.48906734
reactant_000762.xyz,product_000762.xyz,88.82496624
reactant_000763.xyz,product_000763.xyz,82.82793248
reactant_000764.xyz,product_000764.xyz,75.04991171
reactant_000765.xyz,product_000765.xyz,53.91086462
reactant_000766.xyz,product_000766.xyz,62.04437211
reactant_000767.xyz,product_000767.xyz,67.29280450
reactant_000768.xyz,product_000768.xyz,91.24398213
reactant_000769.xyz,product_000769.xyz,90.35397138
reactant_000770.xyz,product_000770.xyz,87.66851942
reactant_000771.xyz,product_000771.xyz,104.31848589
reactant_000772.xyz,product_000772.xyz,109.65905120
reactant_000773.xyz,product_000773.xyz,103.28910665
reactant_000774.xyz,product_000774.xyz,90.42939367
reactant_000775.xyz,product_000775.xyz,38.29341241
reactant_000776.xyz,product_000776.xyz,91.53025869
reactant_000777.xyz,product_000777.xyz,64.74533363
reactant_000778.xyz,product_000778.xyz,45.78843095
reactant_000779.xyz,product_000779.xyz,85.19952751
reactant_000780.xyz,product_000780.xyz,75.86387594
reactant_000781.xyz,product_000781.xyz,64.97519917
reactant_000782.xyz,product_000782.xyz,113.21960140
reactant_000783.xyz,product_000783.xyz,70.22224105
reactant_000784.xyz,product_000784.xyz,65.66577812
reactant_000785.xyz,product_000785.xyz,84.05653442
reactant_000786.xyz,product_000786.xyz,75.48831863
reactant_000787.xyz,product_000787.xyz,103.63108437
reactant_000788.xyz,product_000788.xyz,48.51015856
reactant_000789.xyz,product_000789.xyz,68.05486432
reactant_000790.xyz,product_000790.xyz,82.08761446
reactant_000791.xyz,product_000791.xyz,63.45514857
reactant_000792.xyz,product_000792.xyz,66.17912916
reactant_000793.xyz,product_000793.xyz,68.35758751
reactant_000794.xyz,product_000794.xyz,50.73914687
reactant_000795.xyz,product_000795.xyz,89.72667967
reactant_000796.xyz,product_000796.xyz,46.66627648
reactant_000797.xyz,product_000797.xyz,126.27314615
reactant_000798.xyz,product_000798.xyz,101.43513382
reactant_000799.xyz,product_000799.xyz,75.20166112
reactant_000800.xyz,product_000800.xyz,125.95608478
reactant_000801.xyz,product_000801.xyz,104.36984418
reactant_000802.xyz,product_000802.xyz,68.14082272
reactant_000803.xyz,product_000803.xyz,108.31621565
reactant_000804.xyz,product_000804.xyz,126.88312115
reactant_000805.xyz,product_000805.xyz,65.70106160
reactant_000806.xyz,product_000806.xyz,80.67510196
reactant_000807.xyz,product_000807.xyz,95.99121651
reactant_000808.xyz,product_000808.xyz,58.40597940
reactant_000809.xyz,product_000809.xyz,53.27946054
reactant_000810.xyz,product_000810.xyz,46.54572914
reactant_000811.xyz,product_000811.xyz,85.37364959
reactant_000812.xyz,product_000812.xyz,61.79218773
reactant_000813.xyz,product_000813.xyz,49.26456611
reactant_000814.xyz,product_000814.xyz,87.84064031
reactant_000815.xyz,product_000815.xyz,93.64660865
reactant_000816.xyz,product_000816.xyz,68.29921081
reactant_000817.xyz,product_000817.xyz,86.79506563
reactant_000818.xyz,product_000818.xyz,53.26256924
reactant_000819.xyz,product_000819.xyz,67.91143667
reactant_000820.xyz,product_000820.xyz,110.04781200
reactant_000821.xyz,product_000821.xyz,70.71353768
reactant_000822.xyz,product_000822.xyz,112.46729728
reactant_000823.xyz,product_000823.xyz,66.93606174
reactant_000824.xyz,product_000824.xyz,67.35534907
reactant_000825.xyz,product_000825.xyz,107.80584220
reactant_000826.xyz,product_000826.xyz,64.04608779
reactant_000827.xyz,product_000827.xyz,65.53786921
reactant_000828.xyz,product_000828.xyz,67.58930305
reactant_000829.xyz,product_000829.xyz,140.00383542
reactant_000830.xyz,product_000830.xyz,100.77980184
reactant_000831.xyz,product_000831.xyz,85.80815593
reactant_000832.xyz,product_000832.xyz,67.45805306
reactant_000833.xyz,product_000833.xyz,55.76314548
reactant_000834.xyz,product_000834.xyz,126.05962609
reactant_000835.xyz,product_000835.xyz,81.14182911
reactant_000836.xyz,product_000836.xyz,67.74549392
reactant_000837.xyz,product_000837.xyz,61.44918114
reactant_000838.xyz,product_000838.xyz,58.89807941
reactant_000839.xyz,product_000839.xyz,73.31999430
reactant_000840.xyz,product_000840.xyz,52.52739240
reactant_000841.xyz,product_000841.xyz,65.22649365
reactant_000842.xyz,product_000842.xyz,80.04852753
reactant_000843.xyz,product_000843.xyz,71.67072054
reactant_000844.xyz,product_000844.xyz,99.51850143
reactant_000845.xyz,product_000845.xyz,98.95686166
reactant_000846.xyz,product_000846.xyz,67.81423730
reactant_000847.xyz,product_000847.xyz,69.43965165
reactant_000848.xyz,product_000848.xyz,113.28308808
reactant_000849.xyz,product_000849.xyz,125.23434342
reactant_000850.xyz,product_000850.xyz,93.19217803
reactant_000851.xyz,product_000851.xyz,132.50831934
reactant_000852.xyz,product_000852.xyz,114.30358542
reactant_000853.xyz,product_000853.xyz,68.12775116
reactant_000854.xyz,product_000854.xyz,91.08992493
reactant_000855.xyz,product_000855.xyz,69.89634303
reactant_000856.xyz,product_000856.xyz,93.77409200
reactant_000857.xyz,product_000857.xyz,79.72108496
reactant_000858.xyz,product_000858.xyz,86.33334359
reactant_000859.xyz,product_000859.xyz,64.61876094
reactant_000860.xyz,product_000860.xyz,68.05627624
reactant_000861.xyz,product_000861.xyz,75.08960329
reactant_000862.xyz,product_000862.xyz,81.36464986
reactant_000863.xyz,product_000863.xyz,73.91262292
reactant_000864.xyz,product_000864.xyz,66.00370213
reactant_000865.xyz,product_000865.xyz,97.81567748
reactant_000866.xyz,product_000866.xyz,87.31715882
reactant_000867.xyz,product_000867.xyz,91.68249171
reactant_000868.xyz,product_000868.xyz,89.95698779
reactant_000869.xyz,product_000869.xyz,95.26772835
reactant_000870.xyz,product_000870.xyz,108.00440470
reactant_000871.xyz,product_000871.xyz,95.33644995
reactant_000872.xyz,product_000872.xyz,54.33829151
reactant_000873.xyz,product_000873.xyz,91.64187584
reactant_000874.xyz,product_000874.xyz,92.57376243
reactant_000875.xyz,product_000875.xyz,75.97225476
reactant_000876.xyz,product_000876.xyz,104.40021266
reactant_000877.xyz,product_000877.xyz,85.25958352
reactant_000878.xyz,product_000878.xyz,49.73222894
